narcissism,gender,age
7,female,37
3,female,28
8,female,37
6,male,49
23,female,41
28,male,15
15,female,39
9,female,36
8,male,22
30,male,25
23,female,27
13,male,51
2,male,52
2,female,26
23,male,26
6,male,21
13,male,21
19,female,39
9,male,56
5,male,30
3,male,25
15,male,18
25,male,23
8,male,24
18,male,44
18,male,31
13,female,23
32,male,16
13,male,42
16,male,41
9,female,30
19,male,41
9,male,26
11,male,20
14,female,26
13,male,20
26,male,29
24,male,48
38,male,48
13,male,33
9,female,21
5,male,50
8,male,30
19,male,22
11,male,24
22,female,33
14,female,34
13,male,26
18,female,49
18,male,20
8,male,23
4,female,54
7,female,22
35,male,18
7,male,18
5,female,35
9,female,28
8,female,25
39,male,58
10,female,31
10,male,29
24,female,26
5,male,31
11,female,19
1,male,45
24,female,29
20,female,32
7,female,20
3,female,37
4,male,53
34,male,18
4,male,43
8,female,37
7,female,35
5,male,18
12,male,31
13,male,33
13,male,27
34,male,18
8,female,23
18,female,35
18,male,29
10,female,37
6,female,45
15,female,41
13,male,32
11,male,15
7,female,52
14,male,53
2,female,49
4,female,41
10,female,31
3,female,51
11,female,17
1,male,45
10,female,26
2,male,23
7,male,40
4,female,31
4,female,38
12,female,45
4,female,20
6,female,31
10,female,52
11,female,52
7,male,50
6,female,56
18,male,53
3,female,45
6,male,22
5,female,42
10,female,22
11,male,36
1,female,41
7,female,42
29,male,32
4,female,59
9,female,53
16,female,51
12,male,19
23,male,24
14,male,22
7,female,20
19,male,27
31,female,50
8,female,46
2,female,58
7,male,56
7,male,47
8,female,50
10,female,33
14,female,34
2,male,20
19,female,22
13,female,17
10,female,28
3,male,27
7,male,35
4,male,48
6,male,48
7,male,22
8,male,36
13,female,52
9,male,37
2,male,28
7,female,20
14,male,50
9,male,24
5,male,28
7,male,35
11,male,34
4,male,53
12,male,28
12,male,58
18,female,25
14,male,24
21,male,18
18,male,25
8,female,50
19,female,25
4,female,27
8,male,56
7,female,26
11,female,50
7,male,50
37,male,55
8,male,16
15,male,25
15,female,22
4,male,18
8,female,37
6,female,27
4,female,26
16,male,44
12,female,24
12,female,22
33,female,21
27,male,28
10,female,20
3,male,19
16,male,32
14,male,24
21,male,18
8,male,58
1,male,45
8,female,23
8,male,59
8,male,27
16,female,53
14,female,21
15,female,15
16,male,38
3,male,49
9,male,23
12,male,36
14,male,32
3,female,32
32,male,18
32,male,19
20,female,16
7,female,27
9,male,23
17,female,29
15,female,22
2,female,28
8,male,31
9,female,35
26,male,35
8,male,39
8,male,25
20,male,25
27,male,31
14,male,17
11,female,26
7,female,40
3,male,45
10,male,30
9,female,34
15,male,29
11,male,30
12,female,32
6,female,27
22,male,42
6,male,18
6,female,43
22,male,27
16,male,35
31,male,18
11,male,23
8,male,58
2,male,17
11,female,52
8,female,58
13,male,42
7,female,22
27,female,21
10,female,22
29,male,17
15,male,22
9,male,26
4,female,47
12,female,17
10,female,41
15,male,19
30,female,38
6,female,35
6,female,28
20,male,49
7,female,16
24,male,22
9,male,21
20,male,51
7,male,22
26,male,47
5,female,55
15,male,28
22,male,29
18,male,33
20,male,19
12,female,30
4,male,19
10,male,18
35,male,35
14,male,53
9,female,22
7,male,41
12,female,32
17,female,45
1,male,38
14,male,50
23,male,35
6,female,30
11,female,40
22,male,25
5,female,21
19,female,18
26,male,24
20,male,22
12,male,20
36,female,24
3,female,23
7,female,42
6,female,17
5,male,45
10,male,47
19,male,21
31,female,18
9,female,38
15,female,39
4,male,43
10,male,49
30,female,42
25,male,41
13,male,27
5,male,26
25,male,31
6,female,35
1,female,32
12,male,21
6,male,33
12,male,37
10,female,23
23,male,24
19,female,43
5,male,57
6,male,18
5,female,56
18,male,26
10,female,22
9,male,22
9,male,22
9,male,24
8,female,57
33,male,54
14,male,21
18,male,20
23,female,28
13,male,18
10,male,34
26,male,39
6,female,21
9,male,43
9,female,23
8,male,33
7,female,43
28,male,32
35,female,20
11,male,31
15,male,19
4,female,56
19,female,17
15,female,36
20,male,25
12,male,42
4,male,45
33,male,21
35,male,23
9,female,35
10,male,16
7,male,31
20,male,16
3,male,44
5,male,41
6,female,39
8,male,33
2,female,40
12,male,21
21,male,49
15,male,24
26,male,33
7,male,22
17,female,55
26,female,26
15,male,26
29,male,22
5,male,49
3,male,35
36,male,25
5,male,18
20,male,27
29,male,25
25,male,33
1,female,23
21,male,24
13,male,36
5,male,37
8,male,52
7,male,25
1,female,22
15,male,54
4,female,21
35,female,22
4,female,39
11,female,45
15,male,21
9,male,38
8,female,25
35,male,55
17,male,18
15,male,29
18,female,18
12,male,30
7,male,24
9,female,25
5,female,50
17,male,45
8,female,37
5,female,45
5,female,32
17,male,35
30,male,56
5,male,22
13,female,22
9,female,18
11,female,39
7,female,40
14,male,29
28,male,33
20,male,22
4,female,50
18,female,33
21,male,23
11,male,22
18,male,32
5,male,54
15,male,24
10,female,49
8,male,48
3,male,43
29,male,35
31,male,47
11,female,31
8,male,44
4,male,48
13,male,19
5,male,16
14,female,54
27,male,42
1,female,28
5,male,24
4,male,50
10,male,35
9,male,25
8,male,41
19,male,41
9,female,22
21,female,17
21,male,28
0,female,51
10,female,17
5,female,33
8,female,37
9,female,31
30,male,21
14,male,34
19,female,28
9,male,33
6,male,32
34,male,42
8,male,24
22,male,34
14,female,31
16,male,33
13,male,27
11,male,23
13,male,18
5,male,57
14,male,32
13,female,21
18,male,26
6,female,22
13,male,46
8,male,16
23,male,16
8,male,35
14,male,23
19,male,50
22,male,36
29,male,32
10,male,41
7,male,40
11,male,44
13,female,24
10,male,21
16,female,22
16,male,37
26,male,49
14,female,44
10,male,40
16,male,27
26,male,49
9,female,49
32,male,49
20,female,24
4,female,23
5,female,54
29,male,16
5,male,33
27,male,30
12,male,39
26,female,33
25,female,27
36,female,50
1,female,16
23,male,43
10,male,28
12,male,30
11,female,56
25,male,22
14,female,26
5,female,25
8,male,51
1,male,29
14,male,29
39,male,42
20,female,15
27,male,19
5,female,21
2,female,58
5,female,30
25,female,23
20,female,27
20,male,32
11,female,30
14,female,55
8,female,56
1,male,43
15,female,25
6,male,29
8,female,20
34,male,25
27,male,38
18,male,18
17,female,29
16,male,20
26,male,21
24,female,21
31,male,22
22,male,37
6,female,25
8,male,22
10,male,22
10,female,23
5,female,31
6,female,39
27,male,15
11,female,23
19,male,18
35,female,27
24,male,30
7,male,37
37,male,37
13,male,37
17,female,18
9,male,22
2,male,32
5,female,33
27,male,30
5,female,39
14,male,30
22,male,18
20,female,26
18,female,27
3,female,30
4,male,23
4,male,45
12,female,52
14,male,31
21,female,35
9,female,56
35,male,28
29,male,15
18,male,19
16,male,18
6,female,56
8,male,39
16,male,37
4,male,55
38,female,19
14,male,18
4,male,18
6,female,22
7,female,42
9,male,22
17,female,29
5,male,41
17,male,49
11,male,19
9,male,25
9,female,28
35,male,35
2,female,54
21,male,30
36,male,44
3,male,42
6,male,30
2,female,37
16,male,35
9,male,22
10,female,21
40,male,57
1,male,16
13,male,46
12,male,59
32,male,27
11,female,37
6,female,31
11,male,20
6,male,55
16,male,19
23,male,44
4,male,20
17,male,43
16,male,22
22,male,26
32,female,19
17,male,34
3,male,39
17,male,27
6,male,36
7,male,26
10,male,34
21,male,44
15,male,33
9,male,19
17,male,27
19,female,19
16,male,36
12,male,42
7,male,21
11,male,59
25,male,39
10,female,27
16,male,33
16,male,27
7,female,26
2,female,54
20,male,38
1,female,36
15,female,43
19,male,30
3,female,24
39,male,56
6,female,59
8,male,30
8,male,22
5,male,28
3,male,47
23,male,20
39,female,27
27,male,42
11,female,31
35,male,21
12,male,33
10,male,29
27,male,26
13,female,23
8,male,23
10,female,20
7,male,44
6,female,30
14,female,16
9,male,42
26,male,23
8,male,52
2,male,46
18,female,31
9,male,20
5,male,46
27,male,32
19,female,26
18,female,36
14,male,39
20,male,27
36,female,18
9,female,49
21,male,34
2,male,27
4,female,23
5,male,50
29,female,42
16,female,47
31,male,28
6,female,27
24,male,19
6,male,24
23,male,31
16,male,25
16,male,27
22,female,33
4,male,41
2,male,48
10,male,29
6,male,51
17,female,24
2,male,43
34,male,57
12,female,18
16,male,18
28,male,28
15,female,21
3,male,32
15,female,33
6,female,59
4,male,29
29,female,43
20,male,39
4,male,23
16,female,49
3,male,48
1,female,32
25,male,52
18,female,43
8,female,22
30,male,18
23,male,28
30,male,25
19,female,26
11,male,33
10,male,45
20,female,39
3,female,56
8,male,48
8,female,27
22,male,25
22,female,30
15,male,40
24,female,27
7,female,52
21,male,27
16,female,42
37,male,17
2,female,57
8,male,25
9,male,49
12,male,28
11,female,38
10,male,21
21,female,19
20,male,26
16,female,29
9,female,37
9,male,38
24,male,21
20,male,20
25,female,17
5,male,38
22,male,35
1,male,32
13,male,33
27,female,25
27,male,28
10,male,28
7,male,40
16,female,27
7,male,24
24,female,27
10,male,21
13,male,35
24,female,20
14,male,23
31,male,23
6,male,37
12,female,29
23,male,18
8,male,19
19,male,23
9,male,56
4,female,36
28,male,17
9,female,19
8,male,29
24,male,44
22,male,18
6,female,39
34,female,17
5,female,19
27,male,23
26,male,20
33,female,15
2,female,16
11,male,58
7,female,29
22,male,27
11,female,51
11,female,23
7,female,46
8,male,24
11,female,37
23,male,24
8,male,22
6,female,29
11,female,20
4,female,53
27,male,15
23,male,19
14,male,27
1,female,36
15,male,22
0,female,33
14,female,17
6,female,23
4,male,33
14,male,28
7,male,36
16,male,51
13,male,23
25,male,18
23,female,40
8,female,52
6,female,53
9,female,34
4,female,30
10,male,17
13,female,43
31,female,33
5,female,41
6,male,26
7,male,31
10,male,24
5,female,30
5,male,31
19,female,25
28,male,28
7,female,36
4,female,37
10,male,18
12,female,24
8,male,35
17,female,35
33,male,23
17,male,29
6,female,55
6,female,49
16,male,25
26,male,53
18,male,48
4,female,58
25,female,39
7,female,58
14,male,30
4,female,33
19,female,32
27,male,33
6,female,42
17,female,23
12,female,35
14,male,18
33,male,26
15,male,21
13,male,48
13,female,22
12,male,49
7,male,50
38,female,58
6,male,27
34,male,44
12,male,53
17,female,41
7,female,37
12,male,21
24,male,25
20,male,39
28,male,41
6,female,42
16,male,33
9,male,29
7,male,50
14,male,40
29,male,39
6,female,33
26,male,43
9,male,40
3,male,38
8,female,19
13,male,41
3,male,20
7,female,16
3,male,35
20,male,22
38,male,28
6,male,24
39,male,33
10,male,50
4,female,43
10,male,33
7,male,46
20,male,50
4,male,39
3,female,18
10,male,43
16,male,36
11,male,32
7,female,38
13,female,42
25,male,43
6,female,40
3,male,53
1,male,20
2,female,27
15,female,59
4,female,23
20,male,32
7,male,25
8,female,32
10,male,47
17,male,22
20,female,41
22,male,39
31,male,41
15,female,25
6,female,34
6,female,50
11,female,47
3,female,22
6,male,37
16,male,22
5,female,42
19,male,30
7,male,56
6,male,29
11,male,20
9,male,35
4,female,58
10,female,21
9,female,21
15,male,38
10,female,35
6,female,47
5,male,44
22,male,32
2,female,39
0,male,40
6,female,30
18,male,25
32,male,22
24,male,47
18,female,21
31,male,36
9,male,41
20,male,24
2,male,40
14,female,23
22,male,47
18,female,18
32,male,22
26,female,48
39,male,15
13,male,22
27,female,15
13,male,42
7,male,34
5,female,45
22,male,33
28,male,19
14,female,25
20,male,49
16,male,32
17,male,38
9,female,23
1,male,27
4,male,18
13,male,49
29,female,36
11,male,31
29,female,34
14,female,47
20,male,45
4,female,46
6,female,30
20,female,26
20,male,21
10,female,46
14,female,23
14,female,42
1,male,44
15,female,37
5,female,40
2,female,50
23,male,19
29,male,25
31,male,32
26,male,25
9,female,56
12,male,51
15,male,55
5,male,39
16,male,28
15,female,18
15,female,35
11,female,44
21,male,38
18,female,37
5,male,44
15,male,21
5,male,25
19,male,20
2,male,27
5,male,43
11,female,44
5,male,41
16,male,31
24,female,48
6,male,45
9,male,24
1,male,41
13,male,35
16,male,25
33,female,30
7,male,34
21,female,35
24,male,40
3,male,27
13,male,27
5,male,34
10,female,35
5,female,26
8,male,55
12,female,53
2,female,36
21,male,48
3,male,57
21,male,22
9,male,32
14,male,30
12,male,43
17,female,47
5,female,48
12,male,21
17,female,20
12,male,47
7,female,37
11,male,42
20,female,18
10,female,16
20,male,31
20,female,30
10,female,36
15,male,20
19,male,21
10,male,42
37,female,34
7,female,22
12,female,45
30,male,26
7,male,22
33,male,35
6,male,31
2,male,22
6,male,33
17,female,29
16,male,27
2,male,49
20,female,26
5,female,23
2,female,46
12,male,23
5,male,59
22,male,31
7,male,53
24,female,22
5,male,21
1,female,30
18,female,21
15,male,19
33,female,19
18,female,27
15,male,24
17,male,19
10,male,49
23,female,30
8,male,27
26,female,31
23,female,15
13,female,32
7,female,27
13,male,47
14,female,51
9,male,40
18,male,22
5,male,36
13,male,56
15,female,20
26,male,39
9,male,48
6,male,27
6,female,25
17,male,49
37,male,30
39,male,30
24,male,57
8,male,33
5,female,18
18,female,35
29,female,32
13,female,35
28,female,21
4,female,36
16,male,29
1,male,31
11,male,23
8,male,46
18,female,18
5,male,42
16,female,37
6,female,34
23,male,26
14,male,23
33,male,30
21,male,22
29,male,22
1,female,40
27,male,31
2,female,20
26,male,31
12,male,20
16,male,56
21,male,29
36,female,47
25,male,31
11,male,42
16,male,33
4,female,57
11,male,26
22,female,23
11,male,27
15,male,41
26,female,25
10,female,30
12,male,35
19,female,28
11,male,19
3,female,41
24,male,18
20,male,17
20,male,17
22,male,20
16,male,30
19,female,22
7,female,51
7,female,34
32,male,18
4,female,28
12,female,47
5,male,26
23,male,21
2,male,17
6,male,27
14,male,47
23,male,17
13,female,29
5,male,51
34,male,21
11,female,18
12,male,24
5,male,41
16,male,58
8,female,32
23,male,15
19,male,43
14,female,29
40,male,20
30,male,31
13,female,27
36,male,19
26,male,30
7,female,41
1,female,52
20,male,25
22,male,18
30,female,40
12,female,16
1,male,34
13,male,15
24,male,15
37,male,18
5,male,19
7,male,16
20,male,16
10,male,32
24,female,15
11,male,16
5,male,40
29,male,18
4,female,17
29,female,18
12,female,35
9,male,25
10,female,38
23,female,26
27,male,28
27,male,27
5,male,53
32,male,24
15,male,22
7,male,15
5,male,18
11,female,37
16,female,37
21,female,49
7,male,16
34,female,37
24,male,20
7,female,21
15,male,21
19,male,25
23,female,36
21,female,47
28,female,24
37,female,45
18,female,46
4,male,21
3,female,44
10,female,32
15,female,20
25,female,16
22,female,20
20,female,18
6,male,28
34,male,22
16,male,25
22,female,32
37,male,20
11,female,29
4,male,39
24,female,40
9,female,40
22,male,34
8,male,18
8,male,40
11,male,29
2,female,36
10,female,38
11,male,35
14,female,23
16,female,28
11,male,58
28,male,20
7,male,58
7,male,50
6,female,19
26,male,21
22,male,42
7,male,27
20,female,25
17,female,40
4,male,42
13,male,30
8,female,40
23,male,21
5,male,46
24,female,36
3,male,20
6,male,20
9,male,50
22,male,27
13,male,32
4,female,27
25,male,28
15,female,51
16,male,39
9,female,30
4,male,31
10,male,43
20,male,31
28,male,27
3,male,18
17,female,21
2,female,30
15,female,42
16,male,24
20,male,37
7,male,39
17,female,21
8,female,21
4,female,55
8,female,46
6,male,50
14,male,25
20,male,43
10,female,30
7,male,42
26,male,28
2,female,32
5,female,40
3,female,21
15,male,46
29,male,23
5,female,25
29,female,26
21,male,20
14,male,28
1,female,23
21,female,19
8,female,50
3,male,20
6,male,44
6,female,23
8,female,15
10,male,42
22,male,22
9,male,27
10,male,25
6,male,19
21,male,19
7,female,53
32,male,38
6,male,27
23,male,28
10,male,54
23,male,21
14,female,20
14,male,38
12,male,26
7,female,24
17,female,49
25,female,23
10,male,19
17,female,26
9,male,21
15,female,26
7,male,38
16,male,31
34,male,32
4,male,48
19,female,18
24,male,56
8,female,49
6,male,28
27,male,22
18,female,15
8,female,36
12,male,29
21,male,35
19,male,30
6,male,21
18,female,21
19,male,25
11,female,27
6,female,30
8,male,44
6,female,31
33,male,43
31,male,27
12,male,32
11,female,26
36,female,15
20,male,27
15,female,29
10,female,56
14,male,27
12,female,26
39,male,35
19,male,24
23,female,26
14,male,25
16,female,27
30,male,28
27,male,27
16,female,28
25,female,27
14,female,32
13,female,27
11,female,24
17,male,32
15,female,27
32,male,28
11,female,28
3,female,56
5,male,26
12,female,50
5,female,55
32,male,23
13,female,26
10,female,29
13,female,50
16,female,45
31,male,30
16,male,43
11,female,55
7,male,34
30,female,53
8,male,22
15,female,20
12,female,36
6,female,38
20,female,39
25,male,25
1,male,22
20,male,27
13,female,20
13,female,15
11,male,26
2,female,17
12,male,20
29,male,28
10,male,31
1,male,55
14,female,24
6,female,45
9,male,34
12,female,20
15,male,28
8,male,52
10,female,18
25,male,36
9,male,58
12,male,26
4,female,41
21,male,34
35,male,16
10,female,29
30,male,20
17,female,19
1,female,34
5,female,24
1,male,43
8,female,16
6,female,55
17,male,26
10,female,25
12,female,45
5,male,59
34,female,21
0,male,50
18,male,15
3,female,26
5,female,39
2,female,43
1,female,41
13,male,22
6,female,50
5,male,42
3,male,31
34,male,43
1,male,17
5,female,40
23,male,21
28,female,50
10,female,44
30,male,53
22,female,36
18,female,17
37,male,43
5,male,36
14,female,21
7,male,34
17,male,24
1,female,47
20,male,43
13,female,44
10,female,32
5,female,36
9,male,40
13,female,47
12,female,29
1,female,57
14,male,32
7,female,50
19,male,40
6,female,47
16,female,42
6,female,49
25,male,47
21,male,25
5,male,41
36,male,34
15,male,22
3,female,42
19,male,15
8,female,54
6,female,51
27,male,30
12,male,24
15,female,15
7,female,23
10,male,25
10,male,22
14,female,40
6,female,38
19,male,33
11,male,18
22,female,34
29,female,23
5,female,41
8,male,23
19,male,33
12,male,45
13,male,32
4,male,44
6,male,43
7,female,50
10,female,43
2,female,55
11,female,20
10,female,27
13,female,32
4,male,43
11,female,32
27,male,36
4,female,35
4,female,17
24,male,25
7,female,54
28,female,16
12,male,26
10,female,52
21,male,29
16,male,36
11,male,34
23,female,25
3,male,40
13,male,30
11,male,23
10,male,28
8,male,33
6,female,34
1,male,22
4,male,46
4,female,51
35,female,24
25,male,31
28,male,16
16,male,18
8,female,23
15,male,45
29,female,30
30,female,24
30,female,31
21,male,18
10,male,45
26,male,42
3,male,31
23,female,18
25,female,18
24,female,23
6,male,19
12,female,38
5,male,30
24,male,21
35,male,49
16,male,21
13,male,23
10,female,20
13,male,22
16,female,44
12,male,39
7,male,30
5,female,50
5,male,28
1,female,56
38,male,24
26,male,31
15,female,16
17,female,44
19,female,43
10,male,24
11,male,22
20,male,31
8,male,26
14,male,20
8,male,51
30,male,24
20,female,26
23,male,16
32,male,49
31,male,50
26,male,33
2,male,48
11,male,48
5,female,24
20,male,21
14,female,31
30,male,34
23,female,18
13,male,18
16,male,33
10,female,36
35,female,26
28,female,17
5,female,22
2,male,22
30,female,38
10,male,26
17,male,28
16,female,17
7,male,17
29,male,24
15,male,21
23,female,22
7,male,20
18,male,31
11,female,54
9,female,42
27,male,23
32,male,39
16,male,26
34,female,35
9,male,29
28,male,23
19,male,18
20,male,26
26,male,30
14,male,48
6,female,40
28,female,21
23,female,21
4,female,47
3,female,44
19,female,34
12,male,50
32,female,44
17,female,22
14,female,26
12,female,18
12,female,38
22,male,33
12,female,20
11,male,25
14,female,42
5,female,26
37,male,28
5,male,22
16,female,33
7,male,27
5,male,41
27,male,26
16,female,19
23,male,20
25,male,34
2,female,19
16,male,28
16,female,27
9,female,47
8,male,26
5,male,19
15,male,23
15,male,45
7,male,36
20,male,41
4,female,37
13,male,30
2,female,54
11,female,45
25,female,21
12,female,35
8,female,29
20,male,28
2,female,35
9,male,46
20,male,30
27,male,47
32,female,28
17,female,23
13,male,27
3,female,39
8,female,24
9,female,21
9,female,25
5,female,32
16,female,16
13,female,28
17,male,37
10,male,39
20,male,22
20,female,19
30,male,26
2,male,24
39,male,39
10,male,22
14,male,58
4,male,33
7,male,45
20,female,54
8,female,39
14,male,21
8,male,49
9,male,30
29,male,22
3,female,26
23,male,21
2,male,48
36,female,38
29,male,16
13,male,25
4,male,16
12,female,59
34,female,23
13,female,15
13,male,51
14,male,34
29,male,55
12,male,21
1,male,35
24,male,24
11,female,34
19,male,32
8,male,33
30,male,28
8,female,25
33,male,47
9,female,23
19,male,17
34,male,17
4,female,26
21,male,20
37,male,34
9,male,19
11,male,26
11,female,49
4,male,30
20,male,52
15,female,39
11,male,23
6,female,40
6,male,20
24,male,20
24,male,31
10,male,25
29,male,43
34,male,40
8,male,21
25,male,39
30,male,19
34,male,18
14,female,42
8,male,39
26,female,39
13,female,49
3,male,51
3,female,44
13,female,42
3,male,37
18,male,25
17,male,37
21,male,47
6,female,16
22,male,27
4,female,27
21,male,41
26,male,46
10,female,34
8,male,50
5,female,27
7,female,40
29,female,16
8,male,28
14,male,34
8,male,32
20,female,30
10,female,30
16,male,25
5,male,22
15,male,20
24,female,50
21,female,30
14,female,20
6,female,25
22,male,34
5,male,29
14,male,23
8,female,20
22,male,20
30,male,24
8,female,16
10,female,43
5,male,52
5,male,47
6,female,20
23,male,35
18,male,28
23,male,23
11,male,45
9,male,20
15,male,54
4,male,52
25,male,25
24,male,32
24,male,28
3,male,17
30,female,22
20,male,36
11,male,28
16,female,30
20,male,17
0,female,38
5,male,27
10,female,49
29,male,20
27,male,29
14,male,25
15,male,18
21,male,19
17,male,26
21,male,32
13,male,30
9,male,27
15,male,45
2,male,16
26,male,28
4,female,25
24,male,17
22,male,18
17,male,23
6,male,28
7,male,54
21,male,27
18,female,55
2,male,40
8,male,46
17,male,17
21,male,23
8,male,41
5,female,58
4,male,23
11,male,39
9,male,24
4,female,50
6,male,43
14,male,56
14,female,52
38,female,22
6,female,40
8,male,24
12,male,29
14,male,26
20,male,49
16,male,28
13,male,25
31,male,32
10,female,22
19,male,30
3,male,59
17,male,39
7,male,27
4,female,22
33,male,39
13,female,22
14,male,37
8,male,22
22,female,31
17,female,33
7,male,53
2,male,36
21,female,16
7,female,35
26,female,21
23,female,56
9,female,38
12,male,46
26,male,51
31,male,57
12,female,36
32,male,18
13,male,25
11,female,55
5,female,35
26,male,27
33,female,24
19,male,23
28,male,40
12,male,48
1,male,41
9,male,40
20,male,28
24,male,20
13,female,31
9,male,17
22,male,19
9,male,47
14,female,34
12,female,30
16,female,50
4,male,40
27,female,18
32,male,44
26,female,24
16,female,25
16,male,27
9,female,18
23,female,26
3,male,37
2,female,36
22,male,32
10,male,30
22,male,46
17,female,21
14,male,38
21,female,26
7,male,33
28,male,19
8,female,41
21,male,27
1,male,16
12,male,33
23,female,45
2,male,35
15,male,23
9,male,15
2,male,40
30,female,17
5,male,42
10,male,40
11,male,23
14,male,23
8,male,28
36,male,50
11,female,17
20,female,18
32,female,37
27,female,18
28,male,19
15,female,24
9,female,43
12,male,22
37,male,21
35,female,27
6,male,45
3,female,37
1,female,53
13,male,32
0,female,24
14,male,22
11,female,33
22,male,26
22,female,28
5,male,30
29,male,53
6,female,20
23,female,21
4,male,22
8,male,34
18,male,22
13,female,27
4,female,54
14,male,17
8,female,49
15,female,22
28,male,52
24,male,44
30,male,29
3,female,34
35,male,37
19,male,28
30,male,22
7,female,22
8,female,56
6,male,33
22,male,19
21,male,32
20,male,45
5,female,24
10,female,31
20,male,33
19,female,34
24,female,36
17,female,43
16,female,25
11,male,16
30,male,20
35,male,31
5,female,36
13,female,21
9,male,20
20,male,16
11,male,30
17,male,17
2,male,20
5,female,37
24,male,50
9,male,31
10,female,18
35,male,32
15,male,18
8,male,35
4,female,30
27,male,20
8,female,23
8,male,31
12,male,27
16,female,39
23,male,35
28,male,22
21,male,16
7,male,22
10,male,29
21,male,35
18,male,40
18,male,27
8,female,33
15,male,25
13,female,16
34,male,26
1,male,45
17,male,15
5,male,30
11,male,32
5,male,38
6,male,51
10,male,39
7,male,30
13,female,27
9,male,41
12,female,26
34,male,15
18,female,38
22,male,27
6,male,19
13,male,18
32,male,20
26,male,46
17,female,20
1,female,36
3,male,23
14,male,16
14,male,20
13,male,59
1,male,40
24,male,24
3,female,41
3,female,30
3,male,54
13,female,44
24,female,35
19,female,16
9,female,16
17,female,20
9,male,37
36,male,33
7,female,48
12,male,37
29,male,26
10,female,48
13,male,22
5,female,52
10,male,47
25,male,20
12,female,43
12,female,22
19,male,52
21,male,24
6,female,45
30,male,15
7,male,23
16,male,36
8,female,40
5,female,21
1,male,47
18,male,19
16,male,27
5,male,41
20,male,40
4,male,43
5,female,35
28,male,26
5,female,30
21,female,24
8,female,31
14,female,34
4,female,42
5,female,47
12,male,27
19,male,26
13,female,31
7,male,15
11,female,23
21,female,40
3,male,43
15,male,20
6,male,15
19,male,18
18,male,28
19,male,59
17,male,59
1,male,19
2,female,47
5,female,41
20,male,22
28,male,28
7,female,34
8,female,16
23,male,18
5,female,21
5,female,24
17,male,21
13,female,44
23,male,24
5,female,45
9,female,22
5,female,17
22,male,21
17,female,18
24,male,22
18,female,20
14,male,36
16,female,31
23,male,22
15,male,25
5,female,20
13,female,21
12,male,51
11,male,25
19,male,23
19,female,27
26,male,41
28,female,24
37,male,37
20,female,45
34,male,35
9,female,29
1,female,38
15,male,32
25,female,15
18,female,24
4,male,24
16,male,28
4,male,20
11,female,29
14,male,38
12,male,34
14,male,22
21,male,29
3,female,26
12,male,50
10,male,49
13,male,36
1,male,56
10,female,43
20,male,37
6,female,44
4,male,40
34,female,18
13,male,37
11,male,31
17,male,26
7,male,50
34,male,35
1,female,50
30,male,43
7,female,43
22,male,28
21,female,29
6,female,39
17,female,15
25,male,30
9,female,22
19,male,31
5,female,33
2,male,52
13,male,45
12,male,27
6,male,24
9,male,47
8,male,22
9,male,17
31,female,56
21,male,45
8,female,47
14,male,25
5,male,36
13,male,44
16,male,24
10,female,34
14,male,50
5,male,19
22,male,21
12,female,30
7,female,16
19,female,20
19,male,23
39,male,19
29,male,15
19,male,23
22,male,22
7,male,25
17,female,21
18,female,20
8,female,17
7,female,36
6,female,27
21,male,39
4,male,17
34,male,27
15,male,23
17,male,16
20,male,20
36,male,29
25,male,20
11,male,44
36,male,35
25,male,32
20,male,30
28,male,33
7,female,28
2,female,52
15,male,25
5,female,26
22,male,26
27,female,21
8,male,38
10,male,32
30,female,26
22,male,29
22,male,29
23,male,21
18,male,41
1,female,45
8,male,42
6,female,45
10,male,29
33,male,48
16,female,23
13,male,19
11,female,37
17,male,27
11,male,44
11,female,28
9,female,21
8,male,51
10,male,46
3,female,17
6,male,21
13,male,22
23,female,23
11,male,55
7,female,25
10,female,33
6,female,29
10,male,23
9,male,27
16,female,18
8,male,59
26,male,23
14,female,27
32,female,26
11,female,17
13,male,25
1,female,19
8,female,40
17,female,28
14,male,22
4,female,19
16,male,48
18,male,20
27,female,26
14,female,27
0,male,23
17,female,16
17,female,30
32,male,23
11,male,17
11,female,22
17,male,30
11,male,30
24,female,20
1,female,44
21,female,26
20,female,44
17,male,37
8,male,39
15,female,26
15,female,19
19,male,42
8,male,30
35,male,20
24,female,22
18,male,19
18,male,18
12,female,21
18,male,19
2,female,16
9,female,29
9,female,22
14,male,37
23,male,33
17,female,31
13,female,40
25,male,41
11,male,32
8,male,40
15,female,23
7,male,19
12,female,51
29,male,50
18,male,15
21,male,36
18,female,33
24,female,23
5,female,26
16,male,50
8,male,21
2,female,52
2,female,26
4,female,56
6,male,23
6,female,23
11,female,26
7,female,19
9,female,21
8,male,32
5,female,42
10,female,45
23,male,19
3,female,36
15,female,21
11,male,23
17,female,23
24,female,20
18,male,18
18,female,41
17,female,39
2,female,59
24,male,59
15,female,28
22,female,41
5,male,24
18,female,24
16,female,40
25,male,21
39,male,15
5,female,58
28,female,50
31,male,18
8,female,27
21,male,17
15,male,26
17,male,48
15,female,22
12,male,42
10,female,27
12,male,21
10,male,23
17,male,26
13,female,23
30,female,30
27,male,20
11,male,46
5,female,25
16,male,40
18,female,15
8,male,25
20,male,23
11,male,24
35,male,18
34,male,32
5,male,41
2,male,24
19,female,34
12,female,21
26,male,24
1,female,52
